language,code
JavaScript,"(function(input) {
  var p = input.replace(/\\n$/, '').split('\\n');
  var m = [];
  for (var i = 0; i < p.length; i++) {
    m.push(p[i].split('').map(Number))
  }
  console.log('R' + move(m, 0, 0, 'R'));
})(require('fs').readFileSync('/dev/stdin', 'utf8'));
function move(m, x, y, d) {
  
  if (x === 0 && y === 0 && d === 'L') {
    return '';
  }
  if (d === 'R') {
    if (mm(m, x + 1, y - 1)) {
      return 'U' + move(m, x + 1, y - 1, 'U');
    }
    if (mm(m, x + 1, y)) {
      return 'R' + move(m, x + 1, y, 'R');
    }
    if (mm(m, x + 1, y + 1)) {
      return 'D' + move(m, x + 1, y + 1, 'D');
    }
    return 'L' + move(m, x, y, 'L');
  }
  if (d === 'L') {
    if (mm(m, x, y + 1)) {
      return 'D' + move(m, x, y + 1, 'D');
    }
    if (mm(m, x - 1, y)) {
      return 'L' + move(m, x - 1, y, 'L');
    }
    if (mm(m, x, y - 1)) {
      return 'U' + move(m, x, y - 1, 'U');
    }
    return 'R'+ move(m, x, y, 'R');
  }
  if (d === 'D') {
    if (mm(m, x, y + 1)) {
      return 'R' + move(m, x, y + 1, 'R');
    }
    if (mm(m, x, y + 2)) {
      return 'D' + move(m, x, y + 2, 'D');
    }
    if (mm(m, x - 1, y + 1)) {
      return 'L' + move(m, x - 1, y + 1, 'L');
    }
    return 'U' + move(m, x, y, 'U');
  }
  if (d === 'U') {
    if (mm(m, x - 1, y - 1)) {
      return 'L' + move(m, x - 1, y - 1, 'L');
    }
    if (mm(m, x, y - 2)) {
      return 'U' + move(m, x, y - 2, 'U');
    }
    if (mm(m, x, y - 1)) {
      return 'R' + move(m, x, y - 1, 'R');
    }
    return 'D' + move(m, x, y, 'D');
  }
}
function mm(m, x, y) {
  if (y < 0 || y >= m.length) {
    return 0;
  }
  if (x < 0 || x >= m[y].length) {
    return 0;
  }
  return m[y][x] === 1;
}"
JavaScript,"function calcultateGCD(a,b,res) {
	if(a==b)
		return a*res;
    else if ((a&1)==0 && (b&1)==0) 
    	return calcultateGCD(a>>1, b>>1, res<<1);	
    else if ((a&1)==0) 
    	return calcultateGCD(a>>1, b, res); 
    else if ((b&1)==0) 
    	return calcultateGCD(a, b>>1, res); 
    else if (a>b) 
    	return calcultateGCD(a-b, b, res);
    else 
    	return calcultateGCD(a, b-a, res); 
}
function calcultateLCM(a,b,gcd) {
	  return a*b/gcd;
}
var input = require('fs').readFileSync('/dev/stdin', 'utf8');
var lines = input.split('\\n');
if(lines.length > 50) {
	console.log(+lines.length+);
} else {
	for (var i = 0; i < lines.length; i++) {
		var line = lines[i].trim();
	    if (line == '') break;
	    var vals = line.split(' ').map(function(i){return +i;});
	    if(vals.length != 2 || isNaN(vals[0]) || isNaN(vals[1]) || vals[0] < 0 || vals[0] > 2000000000 || vals[1] < 0 || vals[1] > 2000000000) {
	    	console.log(+line+ );
	    } else {
	    	var gcd = calcultateGCD(vals[0],vals[1],1);
	    	var lcm = calcultateLCM(vals[0],vals[1],gcd);
	    	if(lcm > 2000000000)
		    	console.log(+line+ +lcm+);
	    	else 
	    		console.log(gcd++lcm);
		}
	}
}"
JavaScript,"(function set_utils(undefined){
	this.print_float = function print_float(val, base, pad, prec) {
		var p10=Math.pow(10,prec);
		var ival=+Math.round(val*p10);
		if ( ival === '0' )
			return '0.'+Array(prec+1).join('0');
		var ilen=ival.length-prec;
		if(ilen===0)
			return +ival.substr(ilen,prec);
		return ival.substr(0,ilen)++ival.substr(ilen,prec);
	};
	this.gcd = function gcd( a, b ) {
		return !b ? a : gcd( b, a % b );
	};
	this.lcm = function lcm( a, b ) {
		return a / gcd( a, b ) * b;
	};
}).call(global);
(function(undefined){
	'use strict';
	(function init() {
		this.output = function() {
			console.log.apply( console, arguments );
		};
		this.stdin = process.openStdin();
		stdin.setEncoding('utf8');
		this.input_list = [];
		stdin.on('data', function(chunk){
			var result = chunk.match(/[-]?\\d+/g);
			input_list = input_list.concat(result);
		});
		stdin.on('end', function(){
			fire();
		});
		this.input_number = function() {
			return parseInt( input_list.splice(0,1)[0] );
		};
		this.has_next = function() {
			return ! input_list.length;
		};
	}).call( this );
	(function solver(){
		function sq(x) {
			return x * x;
		}
		function check(v) {
		}
		this.fire = function() {
			setTimeout( solve, 0, this );
		};
		function solve() {
			var args = [input_number(), input_number()];
			output( gcd.apply( this, args ), lcm.apply( this, args ) );
			if ( ! has_next() )
				setTimeout( solve, 0, this );
		}
	}).call(this);
}).call(global);"
JavaScript,"(function underscore(undefined) {
	'use strict';
	var ArrayProto = Array.prototype, ObjProto = Object.prototype, FuncProto = Function.prototype;
	var push = ArrayProto.push,
	slice = ArrayProto.slice,
	concat = ArrayProto.concat,
	toString = ObjProto.toString,
	hasOwnProperty = ObjProto.hasOwnProperty;
	var nativeForEach = ArrayProto.forEach,
	nativeMap = ArrayProto.map,
	nativeReduce = ArrayProto.reduce,
	nativeReduceRight = ArrayProto.reduceRight,
	nativeFilter = ArrayProto.filter,
	nativeEvery = ArrayProto.every,
	nativeSome = ArrayProto.some,
	nativeIndexOf = ArrayProto.indexOf,
	nativeLastIndexOf = ArrayProto.lastIndexOf,
	nativeIsArray = Array.isArray,
	nativeKeys = Object.keys,
	nativeBind = FuncProto.bind;
	this._ = {};
	var each = _.each = _.forEach = function(obj, iterator, context) {
		if (obj == null) return;
		if (nativeForEach && obj.forEach === nativeForEach) {
			obj.forEach(iterator, context);
		} else if (obj.length === +obj.length) {
			for (var i = 0, l = obj.length; i < l; i++) {
				if (iterator.call(context, obj[i], i, obj) === breaker) return;
			}
		} else {
			for (var key in obj) {
				if (_.has(obj, key)) {
					if (iterator.call(context, obj[key], key, obj) === breaker) return;
				}
			}
		}
	};
	_.extend = function(obj) {
		each(slice.call(arguments, 1), function(source) {
			if (source) {
				for (var prop in source) {
					obj[prop] = source[prop];
				}
			}
		});
		return obj;
	};
}).call(global);
(function(undefined){
	'use strict';
	var INPUT_TYPE = 'number';
	var INPUT_REGEXP_LIST = {};
	INPUT_REGEXP_LIST['string'] = /\\w*/g;
	INPUT_REGEXP_LIST['number'] = /[-]?\\d+/g;
	var INPUT_REGEXP = INPUT_REGEXP_LIST[INPUT_TYPE];
	var Solver = {
		fire: function() {
			setTimeout( Solver.solve, 0, this );
		},
		solve: function solve() {
			var n = input_number();
			var m = 100000;
			for ( var i = 0; i < n; ++ i ) {
				m = parseInt(m * 1.05);
				if ( m % 1000 > 0 ) {
					m += 1000;
				}
				m = (function(m){
					return Math.floor(m/1000)*1000;
				})(m);
			}
			output(m);
			if ( ! has_next() )
				setTimeout( Solver.solve, 0, this );
		}
	};
	(function init() {
		_.extend( this, {
			output: function() {
				console.log.apply( console, arguments );
			},
			stdin: process.openStdin(),
			input_list: [],
			input_number: function() {
				return parseInt( input_list.splice(0,1)[0] );
			},
			input_text: function() {
				return input_list.splice(0,1)[0];
			},
			has_next: function() {
				return ! input_list.length;
			}
		} );
		stdin.setEncoding('utf8');
		stdin.on('data', function(chunk){
			var result = chunk.match(INPUT_REGEXP);
			input_list = input_list.concat(result.filter(function(line){
				return line.length;
			}));
		});
		stdin.on('end', function(){
			Solver.fire.call(this);
		});
	}).call( this );
}).call(global);"
JavaScript,"(function(input) {
  var p = input.replace(/\\n$/, '').split('\\n\\n');
  for (var j = 0; j < p.length; j++) {
    var b = p[j].split('\\n');
    var m = [];
    for (var i = 0; i < b.length; i++) {
      m.push(b[i].split('').map(Number));
    }
    console.log(exists(m));
    
  }
})(require('fs').readFileSync('/dev/stdin', 'utf8'));
function exists(m) {
  for (var i = 0; i < 8; i++) {
    for (var j = 0; j < 8; j++) {
      if (m[i][j] === 1) {
        return exists_(m, j, i);
      }
    }
  }
}
function exists_(m, x, y) {
  if (check(m, x + 1, y) && check(m, x, y + 1) && check(m, x + 1, y + 1)) {
    return 'A';
  }
  if (check(m, x, y + 1) && check(m, x, y + 2) && check(m, x, y + 3)) {
    return 'B';
  }
  if (check(m, x + 1, y) && check(m, x + 2, y) && check(m, x + 3, y)) {
    return 'C';
  }
  if (check(m, x, y + 1) && check(m, x - 1, y + 1) && check(m, x - 1, y + 2)) {
    return 'D';
  }
  if (check(m, x + 1, y) && check(m, x + 1, y + 1) && check(m, x + 2, y + 1)) {
    return 'E';
  }
  if (check(m, x, y + 1) && check(m, x + 1, y + 1) && check(m, x + 1, y + 2)) {
    return 'F';
  }
  if (check(m, x + 1, y) && check(m, x, y + 1) && check(m, x - 1, y + 1)) {
    return 'G';
  }
}
function check(m, x, y) {
  if (x < 0 || x > 7 || y < 0 || y > 7) {
    return false;
  }
  return m[y][x] === 1;
}"
JavaScript,"(function(input) {
  var p = input.replace(/\\n$/, '').split('\\n');
  var n = p.length;
  var m = new Array(10);
  for (var i = 0; i < m.length; i++) {
    m[i] = (new Array(11)).join('0').split('').map(Number);
  }
  for (i = 0; i < n; i++) {
    var a = p.shift().split(',').map(Number);
    var x = a.shift();
    var y = a.shift();
    var s = a.shift();
    drop(m, x, y, s);
  }
  var max = 0;
  var space = 0;
  
  for (i = 0; i < 10; i++) {
    for (var j = 0; j < 10; j++) {
      var c = m[i][j];
      
      if (c > max) {
        max = c;
      }
      if (c === 0) {
        space++;
      }
    }
  }
  console.log(space);
  console.log(max);
})(require('fs').readFileSync('/dev/stdin', 'utf8'));
function drop(m, x, y, s) {
  drop_(m, x, y);
  drop_(m, x, y - 1);
  drop_(m, x - 1, y);
  drop_(m, x + 1, y);
  drop_(m, x, y + 1);
  if (s >= 2) {
    drop_(m, x - 1, y - 1);
    drop_(m, x + 1, y - 1);
    drop_(m, x - 1, y + 1);
    drop_(m, x + 1, y + 1);
  }
  if (s >= 3) {
    drop_(m, x, y - 2);
    drop_(m, x - 2, y);
    drop_(m, x + 2, y);
    drop_(m, x, y + 2);
  }
}
function drop_(m, x, y) {
  if (x < 0 || x > 9 || y < 0 || y > 9) {
    return;
  }
  m[x][y]++;
}"
JavaScript,"var fs = require('fs'),
length = fs.fstatSync(process.stdin.fd).size,
buffer = new Buffer(length),
bytesRead = fs.readSync(process.stdin.fd, buffer, 0, length, 0),
input = buffer.toString('utf8', 0, bytesRead).trim().split('\\n');
main();
 
function main(){
  var operands = ['+', '-', '*'];
  var inp;
  for(var i = 0; (inp = input[i]) != '0 0 0 0'; i++){
    inp = inp.split(' ').map(Number);
    var found = false;
 
  FIRST:for(var a = 0; a < 4; a++){
    for(var b = 0; b < 4; b++){
      if(a==b)continue;
      for(var c = 0; c < 4; c++){
        if(a==c||b==c)continue;
        for(var d = 0; d < 4; d++){
          if(a==d||b==d||c==d)continue;
 
          for(var op1 = 0; op1 < 3; op1++){
            for(var op2 = 0; op2 < 3; op2++){
              for(var op3 = 0; op3 < 3; op3++){
                if(op1 == 1 && op2 == 1 && op3 == 1)continue;
                
                for(var pattern = 0; pattern < 3; pattern++){
                  var polish = [];
                  switch(pattern){
                  case 0:
                    
                    polish = [inp[a], inp[b], operands[op1], inp[c], operands[op2], inp[d], operands[op3]];
                    break;
                  case 1:
                    
                    polish = [inp[a], inp[b], inp[c], operands[op1], operands[op2], inp[d], operands[op3]];
                    break;
                  case 2:
                    
                    polish = [inp[a], inp[b], operands[op1],inp[c], inp[d], operands[op2], operands[op3]];
                    break;
                  }
 
                  var stack = [];
                  for(var j = 0; j < 7; j++){
                    var h = polish[j];
                    switch(h){
                    case '+':
                      stack.push(stack.pop() + stack.pop());
                      break;
                    case '-':
                      stack.push(-stack.pop() + stack.pop());
                      break;
                    case '*':
                      stack.push(stack.pop() * stack.pop());
                      break;
                    default:
                      stack.push(h);
                      break;
                    }
                  }
 
                  if(stack.pop() == 10){
                    found = true;
 
                    var result = [];
                    var l, r;
                    for(var j = 0; j < 7; j++){
                    var h = polish[j];
                      if(h == '+' || h == '-' || h == '*'){
                        r = result.pop();
                        l = result.pop();
                        result.push( + l +  + h +  + r + );
                      }else{
                        result.push(h);
                      }
                    }
                     
                    console.log(result.pop());
                    break FIRST;
                  }
                }
              }
            }
          }
        }
      }
    }
  }
 
    if(!found)
      console.log(0);
     
  }
}"
JavaScript,"var print = console.log; 
var input_lines; 
function PreMain(input) {
    input_lines = input.split();
    var f = function () {
        return input_lines.shift();
    };
    Main(f);
}
function IL(min1Flg) {
    var s = input_lines.shift().split(' ');
    var offset = min1Flg ? -1 : 0;
    var res = [];
    for (var i = 0; i < s.length; i++) {
        res.push(parseInt(s[i]));
    }
    return res;
}
/**
 * @return {number}
 */
Array.prototype.SUM = function SUM() {
    var sum = 0;
    this.forEach(function (elm) {
        sum += elm;
    });
    return sum;
};
/**
 * @return {string}
 */
Array.prototype.Format = function Format(split) {
    if (split === undefined) {
        split = ;
    }
    return this.join(split);
};
Array.prototype.Copy = function Copy() {
    return [].concat(this);
};
/***
 * ??????Sort
 * <Array>.sort?????¨???(?????????)???????????????????????¨????????¨???
 * ??°????????????????????§?????°????????????????????????????????´??????????????????????????¨?????????
 * @constructor
 */
Array.prototype.Sort = function Sort() {
    this.sort(function (a, b) {
        if (a < b) return -1;
        if (a > b) return 1;
        return 0;
    });
};
/*
(((???????????)??? ?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????
*/
function prime_numbers(n) {
    var tbl = [-1, -1];
    for (var i = 2; i <= n; i++) {
        tbl.push(0)
    }
    for (var i = 2; i <= Math.sqrt(n); i++) {
        if (tbl[i] === 0) {
            for (var j = i * 2; j <= n; j += i) {
                tbl[j] = -1;
            }
        }
    }
    var res = [];
    tbl.forEach(function (t, number) {
        if (t === 0) {
            res.push(number);
        }
    });
    return res;
}
function range(i,n){
    var res = [];
    for(;i<n;i++){
        res.push(i);
    }
    return res;
}
function get_a_pat() {
    var pat = {};
    range(1,26).forEach(function (a) {
        if(a % 2===0 || a % 13===0){
            return;
        }
        var acode = 'a'.charCodeAt(0);
        for (var b = 0; b < 26; b++) {
            var tmp = '';
            var tmp2 = '';
            for (var i = 0; i < 4; i++) {
                var x = 'this'.charCodeAt(i) - acode;
                tmp += String.fromCharCode(((a * x + b) % 26) + acode);
                var y = 'that'.charCodeAt(i) - acode;
                tmp2 += String.fromCharCode(((a * y + b) % 26) + acode);
            }
            if (pat.hasOwnProperty(tmp)) {
                print(tmp);
            }
            if (pat.hasOwnProperty(tmp2)) {
                print(tmp2);
            }
            pat[tmp] = [a, b];
            pat[tmp2] = [a, b];
        }
    });
    return pat;
}
function get_foo(a, b, str) {
    var acode = 'a'.charCodeAt(0);
    var tmp = '';
    for (var i = 0; i < 26; i++) {
        tmp += String.fromCharCode(((a * i + b) % 26) + acode);
    }
    var res = '';
    for (var i = 0; i < str.length; i++) {
        if (str.charAt(i) === ' ') {
            res += ' ';
        } else {
            res += String.fromCharCode(tmp.indexOf(str.charAt(i)) + acode);
        }
    }
    return res;
}
function Main(input) {
    var n = parseInt(input());
    var p = get_a_pat();
    var key;
    for (var j = 0; j < n; j++) {
        var str_org = input();
        var str = str_org.split(' ');
        for (var i = 0; i < str.length; i++) {
            if (p.hasOwnProperty(str[i])) {
                key = p[str[i]];
                break;
            }
        }
        print(get_foo(key[0], key[1], str_org));
    }
}
 PreMain(require().readFileSync(, ));"
JavaScript,"var fs = require('fs'),
length = fs.fstatSync(process.stdin.fd).size,
buffer = new Buffer(length),
bytesRead = fs.readSync(process.stdin.fd, buffer, 0, length, 0),
input = buffer.toString('utf8', 0, bytesRead).split('\\n');
main();
 
function main(){
  var read = 0;
  var resultCase = 1;
  while(true){
    var maxWeight = +input[read++];
    if(!maxWeight){
      break;
    }
     
    var treasures = +input[read++];
    var pdp = new Int16Array(maxWeight + 1);
    for(var i = treasures; i--;){
      var c = input[read++].split();
      var tv = +c[0];
      var tw = +c[1];
 
      var dp = new Int16Array(maxWeight + 1);
      for(var w = 1; w <= maxWeight; w++){
        var pdpw = pdp[w];
        dp[w] = pdpw;
        if(w - tw >= 0){
          dp[w] = max(pdp[w-tw] + tv, pdpw);
        }
      }
      pdp = dp;
    }
 
    var resultWeight = 1001;
    var resultCost = 0;
    for(var i = 0; i <= maxWeight; i++){
      var pdpi = pdp[i];
      if(pdpi > resultCost){
        resultCost = pdpi;
        resultWeight = i;
      }
    }
     
    console.log( + resultCase++ +  + resultCost +  + resultWeight);
  }
}
 
function max(a, b) {
  var t = a - b;
  return a - (t & (t >> 31));
}"
JavaScript,"function Main(input) {
	var input = input.split();
    var  N = Int(input[0]);
    for(var i=1;i<=N;i++){
        var side = input[i].split();
        for(var j =0;j<3;j++){
            side[j]=Int(side[j]);
        }
        side.sort(descendingOrder);
        if(side[0]*side[0]==side[1]*side[1]+side[2]*side[2]){
            output();
        }else{
            output();
        }
    }
}
function ascendingOrder(val1,val2){
    return val1 - val2;
}
function descendingOrder(val1,val2){
    return val2 - val1;
}
function Int(str){
    return parseInt(str, 10);
}
function Str(num){
    return num.toString(10);
}
function output(str){
	if(_Isdebug){
		document.getElementById().value+=(str+);
	}
	console.log(str);
}
var _Isdebug = false;
function debug(){
	_Isdebug =true;
	var input = document.getElementById().value;
	Main(input);
}
Main(require().readFileSync(, ));"
JavaScript,"(function(input) {
    var p = input.replace(/\\n$/, '').split('\\n').map(Number);
    for (var i = 0; i < p.length; i++) {
        var n = p[i];
        var count = 0;
        for (var a = 0; a < 10; a++) {
            
            var sa = n - a;
            if (sa < 0) {
                break;
            }
            for (var b = 0; b < 10; b++) {
                
                var sb = sa - b;
                if (sb < 0) {
                    break;
                }
                for (var c = 0; c < 10; c++) {
                    
                    var sc = sb - c;
                    if (sc < 0) {
                        break;
                    }
                    for (var d = 0; d < 10; d++) {
                        
                        var sd = sc - d;
                        if (sd === 0) {
                            
                            count++;
                            break;
                        }
                    }
                }
            }
        }
        console.log(count);
    }
})(require('fs').readFileSync('/dev/stdin', 'utf8'));"
JavaScript,"var fs = require('fs'),
length = fs.fstatSync(process.stdin.fd).size,
buffer = new Buffer(length),
bytesRead = fs.readSync(process.stdin.fd, buffer, 0, length, 0),
input = buffer.toString('utf8', 0, bytesRead).split('\\n');
main();
 
function main(){
  var read = 0;
  var resultCase = 1;
  while(true){
    var maxWeight = +input[read++];
    if(!maxWeight){
      break;
    }
     
    var treasures = +input[read++];
    var pdp = new Int16Array(maxWeight + 1);
    for(var i = treasures; i--;){
      var c = input[read++].split();
      var tv = +c[0];
      var tw = +c[1];
 
      var dp = new Int16Array(maxWeight + 1);
      for(var w = 1; w <= maxWeight; w++){
        var pdpw = pdp[w];
        dp[w] = (w-tw < 0) ? pdpw : Math.max(pdp[w-tw] + tv, pdpw);
      }
      pdp = dp;
    }
 
    var resultWeight = 1001;
    var resultCost = 0;
    for(var i = 0; i <= maxWeight; i++){
      var pdpi = pdp[i];
      if(pdpi > resultCost){
        resultCost = pdpi;
        resultWeight = i;
      }
    }
     
    console.log( + resultCase++ +  + resultCost +  + resultWeight);
  }
}
 
function max(a, b) {
  var t = a - b;
  return a - (t & (t >> 31));
}"
JavaScript,"var fs = require('fs'),
length = fs.fstatSync(process.stdin.fd).size,
buffer = new Buffer(length),
bytesRead = fs.readSync(process.stdin.fd, buffer, 0, length, 0),
input = buffer.toString('utf8', 0, bytesRead).split('\\n');
main();
function main(){
  var read = 0;
  var resultCase = 1;
  while(true){
    var maxWeight = +input[read++];
    if(!maxWeight){
      break;
    }
    
    var treasures = +input[read++];
    var pdp = new Int32Array(maxWeight + 1);
    for(var i = treasures; i--;){
      var c = input[read++].split();
      var tv = +c[0];
      var tw = +c[1];
      var dp = new Int32Array(maxWeight + 1);
      for(var w = 1; w <= maxWeight; w++){
        if(w - tw < 0){
          dp[w] = pdp[w];
        }else{
          dp[w] = max(pdp[w-tw] + tv, pdp[w]);
        }
      }
      pdp = dp;
    }
    var resultWeight = 1001;
    var resultCost = 0;
    for(var i = 0; i <= maxWeight; i++){
      if(pdp[i] > resultCost){
        resultCost = pdp[i];
        resultWeight = i;
      }
    }
    
    console.log( + resultCase++ +  + resultCost +  + resultWeight);
  }
}
function max(a, b) {
  var t = a - b;
  return a - (t & (t >> 31));
}"
JavaScript,"var fs = require();
/*
    determinant of 2x2 matrix
    [ a  b ]
    [ c  d ]
*/
function det(a, b, c, d) {
    return a * d - b * c;
}
/*
    ax+by=c
    dx+ey=f
    [a b] = [c]
    [d e] = [f]
    x matrix:
    [c b]
    [f e]
    y matrix:
    [a c]
    [d f]
*/
function solve_xy(a, b, c, d, e, f) {
    var D = det(a, b, d, e)
    var x = det(c, b, f, e) / D;
    var y = det(a, c, d, f) / D;
    return { x: x, y: y }
}
var input = fs.readFileSync('/dev/stdin').toString();
var lines = input.split();
for(var i = 0; i < lines.length; i++) {
    var parts = lines[i].split();
    var a = parseInt(parts.shift());
    var b = parseInt(parts.shift());
    var c = parseInt(parts.shift());
    var d = parseInt(parts.shift());
    var e = parseInt(parts.shift());
    var f = parseInt(parts.shift());
    if(!isNaN(a)) {
        var solution = solve_xy(a, b, c, d, e, f);
        console.log(solution.x.toFixed(3), solution.y.toFixed(3));
    }
}"
JavaScript,"(function set_utils(undefined){
	this.print_float = function print_float(val, base, pad, prec) {
		var p10=Math.pow(10,prec);
		var ival=+Math.round(val*p10);
		if ( ival === '0' )
			return '0.'+Array(prec+1).join('0');
		var ilen=ival.length-prec;
		if(ilen===0)
			return +ival.substr(ilen,prec);
		return ival.substr(0,ilen)++ival.substr(ilen,prec);
	};
}).call(global);
(function(undefined){
	'use strict';
	(function init() {
		this.output = function() {
			console.log.apply( console, arguments );
		};
		this.stdin = process.openStdin();
		stdin.setEncoding('utf8');
		this.input_list = [];
		stdin.on('data', function(chunk){
			var result = chunk.match(/[-]?\\d+/g);
			input_list = input_list.concat(result);
		});
		stdin.on('end', function(){
			fire();
		});
		this.input_number = function() {
			return parseInt( input_list.splice(0,1)[0] );
		};
		this.has_next = function() {
			return ! input_list.length;
		};
	}).call( this );
	(function solver(){
		function sq(x) {
			return x * x;
		}
		function check(v) {
		}
		this.fire = function() {
			setTimeout( function solve() {
				var a = input_number();
				var b = input_number();
				var c = input_number();
				var d = input_number();
				var e = input_number();
				var f = input_number();
				var delta = 1.0 / ( a*e - b*d );
				var x = ( e * c - b * f ) * delta;
				var y = ( a * f - d * c ) * delta;
				output( print_float(x,10,3,3) + ' ' + print_float(y,10,3,3)  );
				if ( ! has_next() )
					setTimeout( solve, 0, this );
			}, 0, this );
		};
	}).call(this);
}).call(global);"
JavaScript,"var fs = require('fs'),
    length = fs.fstatSync(process.stdin.fd).size,
    buffer = new Buffer(length),
    bytesRead = fs.readSync(process.stdin.fd, buffer, 0, length, 0),
    input = buffer.toString('utf8', 0, bytesRead).split('\\n');
main();
function main(){
  var localInput = input;
  var f = [
    [0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ,[0,0,0,0,0,0,0,0,0,0,0,0,0,0]
    ];
  
  var len = localInput.length - 1;
  for(;len--;){
    var l = localInput[len];
    var ix = parseInt(l[0]) + 2;
    var iy = parseInt(l[2]) + 2;
    switch(l[4]){
    case '3': 
      f[iy+2][ix]++;
      f[iy-2][ix]++;
      f[iy][ix-2]++;
      f[iy][ix+2]++;
    case '2':
      f[iy+1][ix-1]++;
      f[iy+1][ix+1]++;
      f[iy-1][ix-1]++;
      f[iy-1][ix+1]++;
    case '1':
      f[iy+1][ix]++;
      f[iy][ix-1]++;
      f[iy][ix]++;
      f[iy][ix+1]++;
      f[iy-1][ix]++;
      break;
    }
  }
  
  var nd=0;
  var md=0;
  var y = 10;
  for(;y--;){
    var x = 10;
    for(;x--;){
      nd += !(f[y+2][x+2]);
      md = mx(f[y+2][x+2], md);
    }
  }
  
  console.log(nd);
  console.log(md);
}
   
function mx(a, b){
 return a - ((a-b) & ((a-b) >> 31));
}"
JavaScript,"(function(input) {
  var p = input.replace(/\\n$/, '').split('\\n');
  var a;
  while (a = p.shift().split(' ').map(Number)) {
    if (a.every(function(e) {
        return e ===  0;
      })) {
      return;
    }
    
    console.log(conv(result(a)));
  }
})(require('fs').readFileSync('/dev/stdin', 'utf8'));
function result(a) {
  for (var i = 0; i < 4; i++) {
    var r = Array(4);
    r[i] = a[0];
    for (var j = 0; j < 4; j++) {
      if (r[j] !== undefined) {
        continue;
      }
      r[j] = a[1];
      for (var k = 0; k < 4; k++) {
        if (r[k] !== undefined) {
          continue;
        }
        r[k] = a[2];
        for (var l = 0; l < 4; l++) {
          if (r[l] !== undefined) {
            continue;
          }
          r[l] = a[3];
          
          var op = ['+', '-', '*'];
          for (var m = 0; m < 3; m++) {
            for (var n = 0; n < 3; n++) {
              for (var o = 0; o < 3; o++) {
                for (var p = 0; p < 3; p++) {
                  var f = [];
                  if (p == 0) {
                    f = [r[0], r[1], r[2], op[m], op[n], r[3], op[o]];
                  } else if (p == 1) {
                    f = [r[0], r[1], op[m], r[2], op[n], r[3], op[o]];
                  } else {
                    f = [r[0], r[1], op[m], r[2], r[3], op[n], op[o]];
                  }
                  
                  if (calc(f) == 10) {
                    
                    return f;
                  }
                }
              }
            }
          }
          r[l] = undefined;
        }
        r[k] = undefined;
      }
      r[j] = undefined;
    }
  }
  return false;
}
function calc(a) {
  var stack = [];
  for (var i = 0; i < a.length; i++) {
    var n = a[i];
    
    if (isNaN(n)) {
      var str = stack.pop();
      str = stack.pop() + ' ' + n + ' ' + str;
      
      var acm = eval(str);
      
      stack.push(acm);
      continue;
    }
    stack.push(Number(n));
  }
  return stack.pop();
}
function conv(a) {
  if (!a) {
    return '0';
  }
  var stack = [];
  for (var i = 0; i < a.length; i++) {
    var n = a[i];
    
    if (isNaN(n)) {
      var str = stack.pop();
      str = '(' + stack.pop() + ' ' + n + ' ' + str + ')';
      
      
      
      stack.push(str);
      continue;
    }
    stack.push(Number(n));
  }
  return stack.pop();
}"
JavaScript,"function Vector(x, y) {
  this.x = x;
  this.y = y;
}
Vector.prototype.sub = function(v) {
  return new Vector(this.x - v.x, this.y - v.y);
};
Vector.prototype.product = function(v) {
  return this.x * v.y - this.y * v.x;
};
(function(input) {
  var p = input.replace(/\\n$/, '').split('\\n');
  var n = p.length;
  for (var i = 0; i < n; i++) {
    var a = p.shift().split(',').map(Number);
    console.log(cross.apply(null, a));
  }
})(require('fs').readFileSync('/dev/stdin', 'utf8'));
function cross(xa, ya, xb, yb, xc, yc, xd, yd) {
  var va = new Vector(xa, ya);
  var vb = new Vector(xb, yb);
  var vc = new Vector(xc, yc);
  var vd = new Vector(xd, yd);
  var vba = vb.sub(va);
  var vcb = vc.sub(vb);
  var vdc = vd.sub(vc);
  var vad = va.sub(vd);
  var c1 = vba.product(vcb);
  var c2 = vcb.product(vdc);
  var c3 = vdc.product(vad);
  var c4 = vad. product(vba);
  if ((c1 > 0 && c2 > 0 && c3 > 0 && c4 > 0) ||
    (c1 < 0 && c2 < 0 && c3 < 0 && c4 < 0)) {
    return 'YES';
  }
  return 'NO';
}
function cross_(x1, y1, x2, y2) {
  return x1 * y2 - x2 * y1;
}"
